index,num_trials,num_successes,volume_quality,epsilon_quality,grasp_fnm
0,10,10,0.02147774043294028,-1.0,grasp_0000.npy
1,10,10,0.0,-1.0,grasp_0001.npy
2,10,10,0.0,-1.0,grasp_0002.npy
3,10,0,0.0,-1.0,grasp_0003.npy
4,10,10,0.0,-1.0,grasp_0004.npy
5,10,0,0.0,-1.0,grasp_0005.npy
6,10,5,0.0560917841738411,0.02207210485159493,grasp_0006.npy
7,10,10,0.0,-1.0,grasp_0007.npy
8,10,10,0.02676069977009571,-1.0,grasp_0008.npy
9,10,0,0.031050247715119147,0.010453849744338495,grasp_0009.npy
10,10,10,0.0,-1.0,grasp_0010.npy
11,10,8,0.13654585908179967,0.06265032115574863,grasp_0011.npy
12,10,10,0.054606563144714425,-1.0,grasp_0012.npy
13,10,10,0.009066089839909934,0.00023098482469278894,grasp_0013.npy
14,10,0,0.0,-1.0,grasp_0014.npy
15,10,10,0.0,-1.0,grasp_0015.npy
16,10,10,0.0,-1.0,grasp_0016.npy
17,10,10,0.007529619457000404,0.010965502539906774,grasp_0017.npy
18,10,10,0.0,-1.0,grasp_0018.npy
19,10,0,0.030262793393494563,0.009534972697926504,grasp_0019.npy
20,10,10,0.0,-1.0,grasp_0020.npy
21,10,10,0.0,-1.0,grasp_0021.npy
22,10,10,0.007113004777888944,0.010762336962042693,grasp_0022.npy
23,10,0,0.0,-1.0,grasp_0023.npy
24,10,10,0.0,-1.0,grasp_0024.npy
25,10,10,0.0,-1.0,grasp_0025.npy
26,10,10,0.0,-1.0,grasp_0026.npy
27,10,10,0.0,-1.0,grasp_0027.npy
28,10,0,0.0,-1.0,grasp_0028.npy
29,10,10,0.0,-1.0,grasp_0029.npy
30,10,10,0.0,-1.0,grasp_0030.npy
31,10,10,0.0,-1.0,grasp_0031.npy
32,10,0,0.043082012414424754,0.031298560946756454,grasp_0032.npy
33,10,10,0.0,-1.0,grasp_0033.npy
34,10,10,0.0,-1.0,grasp_0034.npy
35,10,10,0.0,-1.0,grasp_0035.npy
36,10,10,0.0,-1.0,grasp_0036.npy
37,10,10,0.015877473145979183,-1.0,grasp_0037.npy
38,10,10,0.007910563428831025,0.0055017328667849264,grasp_0038.npy
39,10,0,0.0,-1.0,grasp_0039.npy
40,10,10,0.01426217073983429,-1.0,grasp_0040.npy
41,10,10,0.06005711849502763,0.021135638052462657,grasp_0041.npy
42,10,0,0.033753920788513914,0.007028428213320136,grasp_0042.npy
43,10,10,0.0,-1.0,grasp_0043.npy
44,10,0,0.02770193967281816,0.010862326136290124,grasp_0044.npy
45,10,10,0.0,-1.0,grasp_0045.npy
46,10,0,0.048005080741506785,0.006663604852814531,grasp_0046.npy
47,10,0,0.019108829656485974,0.011411376605613878,grasp_0047.npy
48,10,10,0.0,-1.0,grasp_0048.npy
49,10,0,0.0,-1.0,grasp_0049.npy
50,10,10,0.0,-1.0,grasp_0050.npy
51,10,0,0.0,-1.0,grasp_0051.npy
52,10,0,0.057057860292454486,0.01599664736637596,grasp_0052.npy
53,10,0,0.0,-1.0,grasp_0053.npy
54,10,10,0.012897635656706423,-1.0,grasp_0054.npy
55,10,0,0.013356566237978753,-1.0,grasp_0055.npy
56,10,10,0.0,-1.0,grasp_0056.npy
57,10,0,0.018303090174522356,-1.0,grasp_0057.npy
58,10,0,0.09114205505203363,0.01683685506172669,grasp_0058.npy
59,10,10,0.1083066280543905,0.009613685280127404,grasp_0059.npy
60,10,10,0.0,-1.0,grasp_0060.npy
61,10,0,0.0,-1.0,grasp_0061.npy
62,10,10,0.07181039978220066,0.03296011852016626,grasp_0062.npy
63,10,10,0.0,-1.0,grasp_0063.npy
64,10,0,0.0,-1.0,grasp_0064.npy
65,10,10,0.05424779851766072,0.026963977736951757,grasp_0065.npy
66,10,0,0.028314551731352874,0.014684657700988368,grasp_0066.npy
67,10,0,0.0,-1.0,grasp_0067.npy
68,10,10,0.020533875485858537,-1.0,grasp_0068.npy
69,10,10,0.0,-1.0,grasp_0069.npy
70,10,10,0.1307917684108476,0.020312832541567703,grasp_0070.npy
71,10,10,0.0,-1.0,grasp_0071.npy
72,10,10,0.0,-1.0,grasp_0072.npy
73,10,10,0.0,-1.0,grasp_0073.npy
74,10,0,0.0,-1.0,grasp_0074.npy
75,10,10,0.014261628963968811,-1.0,grasp_0075.npy
76,10,10,0.10270559020385599,0.09448283700560442,grasp_0076.npy
77,10,10,0.29600712474103447,-1.0,grasp_0077.npy
78,10,0,0.0,-1.0,grasp_0078.npy
79,10,0,0.0495637606313947,0.018805586156252052,grasp_0079.npy
80,10,10,0.0,-1.0,grasp_0080.npy
81,10,10,0.0,-1.0,grasp_0081.npy
82,10,10,0.00967337717240456,-1.0,grasp_0082.npy
83,10,0,0.0,-1.0,grasp_0083.npy
84,10,10,0.029547170659459016,0.0018225554309370326,grasp_0084.npy
85,10,10,0.0,-1.0,grasp_0085.npy
86,10,10,0.009663505996396081,-1.0,grasp_0086.npy
87,10,0,0.0,-1.0,grasp_0087.npy
88,10,10,0.029821579618112097,-1.0,grasp_0088.npy
89,10,10,0.004046391873337899,0.0012018277197731325,grasp_0089.npy
90,10,10,0.0,-1.0,grasp_0090.npy
91,10,0,0.0,-1.0,grasp_0091.npy
92,10,10,0.0,-1.0,grasp_0092.npy
93,10,10,0.0,-1.0,grasp_0093.npy
94,10,10,0.0,-1.0,grasp_0094.npy
95,10,0,0.0,-1.0,grasp_0095.npy
96,10,10,0.19653181049586183,0.03985145994362664,grasp_0096.npy
97,10,10,0.019382323927666097,-1.0,grasp_0097.npy
98,10,10,0.0,-1.0,grasp_0098.npy
99,10,10,0.025004816917833152,-1.0,grasp_0099.npy
100,10,0,0.0,-1.0,grasp_0100.npy
101,10,10,0.0,-1.0,grasp_0101.npy
102,10,1,0.0,-1.0,grasp_0102.npy
103,10,0,0.0,-1.0,grasp_0103.npy
104,10,10,0.0,-1.0,grasp_0104.npy
105,10,10,0.0,-1.0,grasp_0105.npy
106,10,0,0.0,-1.0,grasp_0106.npy
107,10,0,0.0,-1.0,grasp_0107.npy
108,10,0,0.025493162343372053,3.641700829781769e-11,grasp_0108.npy
109,10,0,0.014396034325077911,-1.0,grasp_0109.npy
110,10,10,0.025649304985493164,0.0024736094438618794,grasp_0110.npy
111,10,0,0.0,-1.0,grasp_0111.npy
112,10,10,0.0,-1.0,grasp_0112.npy
113,10,10,0.02353051561855947,0.008710782561182434,grasp_0113.npy
114,10,0,0.0,-1.0,grasp_0114.npy
115,10,10,0.1974620779462344,0.06273126766637233,grasp_0115.npy
116,10,10,0.02387896301363927,1.1194864479868727e-11,grasp_0116.npy
117,10,0,0.0,-1.0,grasp_0117.npy
118,10,10,0.08794228450982502,0.022830674955763686,grasp_0118.npy
119,10,0,0.44345446078270384,-1.0,grasp_0119.npy
120,10,10,0.0,-1.0,grasp_0120.npy
121,10,10,0.1034979388052865,-1.0,grasp_0121.npy
122,10,10,0.0746295496587342,-1.0,grasp_0122.npy
123,10,0,0.0,-1.0,grasp_0123.npy
124,10,10,0.0,-1.0,grasp_0124.npy
125,10,10,0.012220438049421554,-1.0,grasp_0125.npy
126,10,0,0.011502390508012782,-1.0,grasp_0126.npy
127,10,10,0.008075728899803956,0.008770636314052976,grasp_0127.npy
128,10,10,0.0,-1.0,grasp_0128.npy
129,10,10,0.0,-1.0,grasp_0129.npy
130,10,10,0.0,-1.0,grasp_0130.npy
131,10,0,0.0,-1.0,grasp_0131.npy
132,10,0,0.0,-1.0,grasp_0132.npy
133,10,0,0.0,-1.0,grasp_0133.npy
134,10,10,0.0,-1.0,grasp_0134.npy
135,10,10,0.02230246288843946,0.011526106231476041,grasp_0135.npy
136,10,0,0.0,-1.0,grasp_0136.npy
137,10,10,0.0,-1.0,grasp_0137.npy
138,10,10,0.0,-1.0,grasp_0138.npy
139,10,10,0.03506401376865918,-1.0,grasp_0139.npy
140,10,10,0.0599152972093095,0.014119731568386695,grasp_0140.npy
141,10,10,0.0,-1.0,grasp_0141.npy
142,10,10,0.0,-1.0,grasp_0142.npy
143,10,0,0.0,-1.0,grasp_0143.npy
144,10,10,0.0,-1.0,grasp_0144.npy
145,10,0,0.0027438213391878193,-1.0,grasp_0145.npy
146,10,10,0.026591034364897036,0.00491562542125008,grasp_0146.npy
147,10,10,0.008956444922585507,0.01400501381658139,grasp_0147.npy
148,10,10,0.006764302118430341,0.010128654997296217,grasp_0148.npy
149,10,10,0.0,-1.0,grasp_0149.npy
150,10,10,0.0,-1.0,grasp_0150.npy
151,10,0,0.21010276193713673,0.04367840715361321,grasp_0151.npy
152,10,10,0.0,-1.0,grasp_0152.npy
153,10,0,0.03064560464267757,0.015554118367054559,grasp_0153.npy
154,10,10,0.03290979303229475,0.01232743104600545,grasp_0154.npy
155,10,0,0.0,-1.0,grasp_0155.npy
156,10,10,0.0,-1.0,grasp_0156.npy
157,10,0,0.17557226367399084,-1.0,grasp_0157.npy
158,10,0,0.0,-1.0,grasp_0158.npy
159,10,0,0.055077059731448115,0.010257392402970467,grasp_0159.npy
160,10,10,0.0,-1.0,grasp_0160.npy
161,10,10,0.01855253581025373,-1.0,grasp_0161.npy
162,10,0,0.0019770067627140633,-1.0,grasp_0162.npy
163,10,0,0.04353323993135296,-1.0,grasp_0163.npy
164,10,10,0.0,-1.0,grasp_0164.npy
165,10,0,0.0,-1.0,grasp_0165.npy
166,10,0,0.0,-1.0,grasp_0166.npy
167,10,10,0.0,-1.0,grasp_0167.npy
168,10,0,0.05857646405637306,0.02144451841419362,grasp_0168.npy
169,10,10,0.0,-1.0,grasp_0169.npy
170,10,10,0.030116755109424884,-1.0,grasp_0170.npy
171,10,0,0.0,-1.0,grasp_0171.npy
172,10,0,0.0,-1.0,grasp_0172.npy
173,10,10,0.0,-1.0,grasp_0173.npy
174,10,10,0.03243322714508316,0.013223349492036185,grasp_0174.npy
175,10,10,0.009032965096062795,0.0022751076379063234,grasp_0175.npy
176,10,10,0.017214046202067183,-1.0,grasp_0176.npy
177,10,10,0.0,-1.0,grasp_0177.npy
178,10,10,0.0,-1.0,grasp_0178.npy
179,10,10,0.06736555425832397,0.02359545311098686,grasp_0179.npy
180,10,10,0.014020067617850383,0.004386073483135591,grasp_0180.npy
181,10,10,0.0,-1.0,grasp_0181.npy
182,10,0,0.02672188327869423,0.022116792031574767,grasp_0182.npy
183,10,10,0.0,-1.0,grasp_0183.npy
184,10,10,0.0,-1.0,grasp_0184.npy
185,10,10,0.04272966380065033,0.013935035374608606,grasp_0185.npy
186,10,0,0.0937504826621827,0.02183876564838478,grasp_0186.npy
187,10,0,0.034452754129076515,0.01167073620160107,grasp_0187.npy
188,10,10,0.022068722690440655,0.008851812405773873,grasp_0188.npy
189,10,10,0.03388375182364758,0.01610749659472091,grasp_0189.npy
190,10,10,0.03786678385149911,0.010288455940910657,grasp_0190.npy
191,10,0,0.0,-1.0,grasp_0191.npy
192,10,0,0.03953030094748053,-1.0,grasp_0192.npy
193,10,10,0.01911734531165451,-1.0,grasp_0193.npy
194,10,10,0.0,-1.0,grasp_0194.npy
195,10,10,0.0,-1.0,grasp_0195.npy
196,10,10,0.0,-1.0,grasp_0196.npy
197,10,0,0.0,-1.0,grasp_0197.npy
198,10,10,0.0,-1.0,grasp_0198.npy
199,10,0,0.012781812906857716,-1.0,grasp_0199.npy
200,10,10,0.0,-1.0,grasp_0200.npy
201,10,10,0.0,-1.0,grasp_0201.npy
202,10,0,0.0,-1.0,grasp_0202.npy
203,10,10,0.0,-1.0,grasp_0203.npy
204,10,0,0.021060892874930386,-1.0,grasp_0204.npy
205,10,10,0.05748584532036178,0.02325398447532246,grasp_0205.npy
206,10,10,0.0,-1.0,grasp_0206.npy
207,10,0,0.0,-1.0,grasp_0207.npy
208,10,0,0.37165517511848245,0.08091313832847807,grasp_0208.npy
209,10,10,0.0,-1.0,grasp_0209.npy
210,10,10,0.0,-1.0,grasp_0210.npy
211,10,10,0.0,-1.0,grasp_0211.npy
212,10,10,0.020149649663679454,-1.0,grasp_0212.npy
213,10,10,0.0,-1.0,grasp_0213.npy
214,10,10,0.0,-1.0,grasp_0214.npy
215,10,10,0.0,-1.0,grasp_0215.npy
216,10,0,0.0,-1.0,grasp_0216.npy
217,10,0,0.0,-1.0,grasp_0217.npy
218,10,10,0.011629666726644741,0.00022329029374967835,grasp_0218.npy
219,10,0,0.007740461485648094,0.010246523225480093,grasp_0219.npy
220,10,10,0.0,-1.0,grasp_0220.npy
221,10,10,0.1712677055170797,-1.0,grasp_0221.npy
222,10,10,0.02028479801308997,-1.0,grasp_0222.npy
223,10,10,0.0,-1.0,grasp_0223.npy
224,10,10,0.007619425572515266,-1.0,grasp_0224.npy
225,10,10,0.026636445549244638,0.006280152150053869,grasp_0225.npy
226,10,10,0.0,-1.0,grasp_0226.npy
227,10,10,0.683828680938248,0.07718832240218956,grasp_0227.npy
228,10,10,0.0,-1.0,grasp_0228.npy
229,10,10,0.0,-1.0,grasp_0229.npy
230,10,10,0.03436932678760598,0.04240747460984824,grasp_0230.npy
231,10,10,0.0,-1.0,grasp_0231.npy
232,10,10,0.0,-1.0,grasp_0232.npy
233,10,10,0.0,-1.0,grasp_0233.npy
